,Rank ,Agent ,KD ,KDA ,Win % ,Pick % ,Avg. Score ,First Blood % ,Matches ,Roles 
0,1,Raze,1.05, 17.4  /  16.6  /  4.9 ,48.6%,14.1%,248,0.1%,"2,658",Duelist
1,2,Sage,0.99, 14.9  /  15.1  /  7.7 ,51.7%,13.4%,206,0.1%,"2,530",Sentinel
2,3,Jett,1.08, 17.4  /  16.1  /  3.5 ,49.6%,12.5%,240,0.1%,"2,353",Duelist
3,4,Omen,1.0, 15.2  /  15.2  /  8.3 ,47.1%,10.9%,207,0.1%,"2,056",Controller
4,5,Skye,0.96, 14.9  /  15.5  /  8.3 ,49.2%,8.8%,202,0.1%,"1,664",Initiator
5,6,Reyna,1.15, 18  /  15.7  /  4.3 ,49.5%,6.9%,247,0.1%,"1,312",Duelist
6,7,Killjoy,1.07, 15.4  /  14.4  /  3.4 ,54.0%,6.3%,210,0.2%,"1,185",Sentinel
7,8,Cypher,1.05, 15.3  /  14.5  /  4.4 ,47.2%,6.2%,206,0.2%,"1,179",Sentinel
8,9,Astra,1.03, 15.1  /  14.6  /  7.2 ,45.9%,5.1%,207,0.1%,960,Controller
9,10,Breach,0.95, 14.6  /  15.4  /  8.1 ,45.6%,2.8%,200,0.1%,531,Initiator
10,11,Brimstone,1.03, 15.5  /  15  /  10.1 ,50.2%,2.6%,219,0.1%,486,Controller
11,12,KAY/O,0.93, 14.3  /  15.5  /  9.6 ,46.8%,2.5%,206,0.1%,470,Initiator
12,13,Fade,0.97, 14.4  /  14.8  /  5.9 ,49.9%,2.2%,200,0.2%,423,Initiator
13,14,Phoenix,1.11, 17.7  /  16  /  5.2 ,49.8%,1.4%,243,0.1%,263,Duelist
14,15,Chamber,1.07, 16.8  /  15.7  /  2.8 ,48.7%,1.4%,218,0.1%,263,Sentinel
15,16,Viper,1.06, 15.8  /  15  /  5.6 ,46.0%,0.9%,220,0.1%,176,Controller
16,17,Sova,1.2, 16.9  /  14.1  /  5.9 ,65.8%,0.6%,231,0.2%,117,Initiator
17,18,Yoru,1.03, 15.7  /  15.2  /  3.8 ,46.4%,0.6%,217,0.1%,112,Duelist
18,19,Neon,0.95, 15.5  /  16.3  /  3.5 ,51.4%,0.6%,221,0.1%,109,Duelist
19,20,Harbor,0.96, 14.7  /  15.4  /  6.3 ,39.6%,0.3%,209,0.1%,48,Controller
